name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Waterford Crystal & Kilkenny City Tour - Railtours,https://railtoursireland.com/train-tour/waterford-crystal-kilkenny-city-/dh01,35318560045,LocalBusiness,TravelAgency,-6.250291,53.351003,Dublin City,Dublin,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Sliabh Liag Distillers,https://www.sliabhliagdistillers.com/,353749739875,LocalBusiness,FoodEstablishment,-8.4079306,54.7615905,Ardara,Donegal,Republic of Ireland,Activity,Food and Drink,Restaurant,Attraction,Museums and Attraction,None,None,None
Dragon Tours Eire,https://dragon-tours-ireland.webnode.page/,,LocalBusiness,MovieTheater,-8.7295761,52.2909864,Mallow,Cork,Republic of Ireland,Activity,Movies,Cinema,Venue,Activity Operator,Tour,None,None
Leitrim Surf and SUP Company,https://www.leitrimsurf.ie/,353863494013,LocalBusiness,SportsActivityLocation,-8.0491087,54.0383276,Leitrim Village,Leitrim,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Surfing,Activity Operator,Day Tour,Tour,None,None
Waterford Camino Tours,https://waterfordcamino.com/,353879947921,LocalBusiness,SportsActivityLocation,-7.16744265082855,52.1624942092736,Tramore,Waterford,Republic of Ireland,Activity,Learning,Walking,Activity Operator,Tour,None,None,None
Ceann Mara Boats,https://www.ceannmaraboats.com/,353877110240,LocalBusiness,SportsActivityLocation,-9.5887374,51.8735994,Kenmare,Kerry,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,Boat,Tour,None,None
The Paddocks Riding Centre,http://www.paddocks.ie,353872237981,LocalBusiness,SportsActivityLocation,-6.225428,53.250451,Sandyford,Dublin,Republic of Ireland,Activity,Horse Riding,Equestrian,None,None,None,None,None
Sneem Seaweed Baths,https://www.sneemseaweed.ie/index.html,353857845766,LocalBusiness,HealthClub,-9.9004488,51.8322496,Sneem,Kerry,Republic of Ireland,Activity,Spa,Spa and Wellness,None,None,None,None,None
Athlone Guided Tours,https://www.athloneguidedtours.ie/,353861963492,LocalBusiness,TravelAgency,-8.0053351,53.3758337,Athlone,Westmeath,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Activity Operator,Tour,Walking,None,None,None
Scattery Island Tours,http://scatteryislandtours.com,3530852505512,LocalBusiness,TravelAgency,-9.4950313,52.6350116,Kilrush,Clare,Republic of Ireland,Activity,Activity Operator,Boat,Tour,None,None,None,None
Tours of the Government Buildings,https://www.gov.ie/en/organisation-information/a2a095-tour-of-government-buildings/,35316194000,LocalBusiness,TravelAgency,-6.2539268,53.3393365,Dublin City,Dublin,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Experience Gaelic Games Galway,https://experiencegaelicgames.com/galway/,35312544292,LocalBusiness,SportsActivityLocation,-9.0224301,53.270223,Galway City,Galway,Republic of Ireland,Activity,Gaa,Attraction,Learning,Activity Operator,None,None,None
The Molesworth Gallery,https://molesworthgallery.com/ ,35316791548,LocalBusiness,TouristAttraction,-6.2561563,53.341109,Dublin City,Dublin,Republic of Ireland,Activity,Art Gallery,Attraction,None,None,None,None,None
Inishturk,,,LocalBusiness,SportsActivityLocation,-10.1135408,53.7040432,Inishturk Island,Mayo,Republic of Ireland,Activity,Swimming,Swimming Pools and Water Park,Venue,Walking,Island,Attraction,Offshore Island
Rafting.ie,https://rafting.ie/,35316264363,LocalBusiness,TravelAgency,-6.3599534,53.3560109,Palmerstown,Dublin,Republic of Ireland,Activity,Activity Operator,None,None,None,None,None,None
The Perfect Pint Tour,https://theperfectpinttour.com/,353857391770,LocalBusiness,BarOrPub,-6.2603097,53.3498053,Dublin City,Dublin,Republic of Ireland,Activity,Food and Drink,Pubs and Bar,Tour,None,None,None,None
Zipit Tibradden Wood,https://www.zipit.ie/locations/tibradden-wood,35351858008,LocalBusiness,Not Available,-6.2958863,53.2439186,Rathfarnham,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Surfdock Watersports,https://www.surfdock.com/,35316683945,LocalBusiness,Not Available,-6.2320035,53.3424948,Dublin City,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Roundstone Bay and Island Boat and Food Tours,https://www.facebook.com/roundstonebayandisland/,353873460423,LocalBusiness,FoodEstablishment,-9.9183169,53.3964812,Roundstone,Galway,Republic of Ireland,Activity,Food and Drink,Restaurant,Activity Operator,Local Produce,Seafood,Boat,Tour
Courtmacsherry Angling Ltd.,http://www.courtmacsherryangling.ie,353876381003,LocalBusiness,SportsActivityLocation,-8.710364,51.635541,Courtmacsherry,Cork,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,Boat,Tour,None,None
Bargetrip.ie - Canal Boat Tour,https://www.bargetrip.ie/,353876465465,LocalBusiness,SportsActivityLocation,-6.6648101,53.2490957,Sallins,Kildare,Republic of Ireland,Activity,Cruising,Activity Operator,Boat,Tour,None,None,None
Alchemy Tours,https://alchemytours.ie,353862596887,LocalBusiness,SportsActivityLocation,-10.0836632,54.1401956,Ballina,Mayo,Republic of Ireland,Activity,Walking,Activity Operator,Tour,None,None,None,None
Dublin Decoded Walking Tours,https://dublindecoded.com/,353874171460,LocalBusiness,TravelAgency,-6.2689663,53.3362358,Dublin City,Dublin,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Dublin Falconry,https://www.dublinfalconry.ie/,353876341574,LocalBusiness,Not Available,-6.4222378,53.3794206,Castleknock,Dublin,Republic of Ireland,Activity,Falconry,Nature and Wildlife,None,None,None,None,None
Balheary Shooting,http://www.balhearyshootinggrounds.com,35318078814,LocalBusiness,Not Available,-6.273701,53.4906652,Swords,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Golf at Glenlo Abbey Hotel and Estate,https://glenloabbeyhotel.ie/golf-at-glenlo-abbey/,35391519649,LocalBusiness,SportsActivityLocation,-9.0992916,53.301433,Galway City,Galway,Republic of Ireland,Golf Course,Activity,Golf,Activity Operator,None,None,None,None
Wild Atlantic Cycling Ltd - Tours,https://www.wildatlanticcycling.com/collections/ireland,4407763675381,LocalBusiness,SportsActivityLocation,-9.70954833173823,51.4937338193113,Goleen,Cork,Republic of Ireland,Activity,Cycling,Activity Operator,Tour,None,None,None,None
Ennis Walking Tours,http://www.enniswalkingtours.com,3530876483714,LocalBusiness,SportsActivityLocation,-8.9818,52.8442,Ennis,Clare,Republic of Ireland,Activity,Learning,Walking,Activity Operator,Tour,None,None,None
Dingle Horse Riding,https://www.dinglehorseriding.com/,353868211225,LocalBusiness,SportsActivityLocation,-10.281271,52.151897,Dingle,Kerry,Republic of Ireland,Activity,Horse Riding,Equestrian,Activity Operator,None,None,None,None
Coole Park Visitor Centre & Gardens,https://www.coolepark.ie/,353091631804,LocalBusiness,SportsActivityLocation,-8.8379317,53.0926546,Gort,Galway,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Walking,Public Park,Nature and Wildlife,Ruins,Attraction,Historic Houses and Castle
Birdwatching at the Cliffs of Moher,http://www.clarebirdwatching.com/archives/category/clare-birdwatching-sites-a-b/page/2,,LocalBusiness,Not Available,-9.42637,52.971778,Liscannor,Clare,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,None,None,None,None,None
Danny Vincent Smith Studio,http://dannyvincentsmith.com,353863986895,LocalBusiness,Store,-9.4486452,51.6831999,Bantry,Cork,Republic of Ireland,Activity,Craft,Shopping,Food Shops,None,None,None,None
Abbeyderg Abbey and Graveyard,https://www.longford.ie/en/visit/explore-the-past/abbeyderg-abbey/abbeyderg-abbey.html,353433346566,LocalBusiness,TouristAttraction,-7.7871889,53.6382337,Kenagh,Longford,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Photography,Learning,Attraction,Historic Houses and Castle,Church Abbey,Monastery
Cloyne Round Tower,http://cloyne.ie/about/round-tower,353214652561,LocalBusiness,TouristAttraction,-8.1202974,51.8620116,Cloyne,Cork,Republic of Ireland,Activity,Church Abbey,Monastery,Attraction,Churches,Abbeys and Monastery,None,None
Jackie Mahon Angling Guide & Flytier,https://www.jackiemahonfliesandguiding.com/,353879222458,LocalBusiness,SportsActivityLocation,-8.4760888,54.2766103,Sligo Town,Sligo,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,None,None,None,None
Donegal Town Walking Tours,https://www.facebook.com/donegaltownwalkingtours,353863931415,LocalBusiness,TravelAgency,-8.1115482,54.6521961,Donegal Town,Donegal,Republic of Ireland,Activity,Activity Operator,Tour,Walking,None,None,None,None
Nenagh Golf Club,https://www.nenaghgolfclub.com/,3536731476,LocalBusiness,SportsActivityLocation,-8.129713,52.9032206,Nenagh,Tipperary,Republic of Ireland,Golf Course,Ireland's Hidden Hearthlands,Activity,Golf,None,None,None,None
Calliaghstown Equestrian Centre,https://www.calliaghstownequestriancentre.ie,353872725913,LocalBusiness,SportsActivityLocation,-6.5061647,53.2496301,Rathcoole,Dublin,Republic of Ireland,Activity,Horse Riding,Equestrian,None,None,None,None,None
Offshore Surf School,http://www.offshoresurfschool.ie,353872946519,LocalBusiness,SportsActivityLocation,-9.9689189261708,52.1476306304066,Inch,Kerry,Republic of Ireland,Activity,Surfing,Activity Operator,None,None,None,None,None
The Royal Dublin Golf Club,https://www.theroyaldublingolfclub.com/,35318336346,LocalBusiness,SportsActivityLocation,-6.1703587,53.3564795,Dublin City,Dublin,Republic of Ireland,Activity,Golf,None,None,None,None,None,None
Golf Chumann Ceann Sibal,https://dinglelinks.com/,353669156255,LocalBusiness,SportsActivityLocation,-10.4425907,52.1798793,Ballyferriter,Kerry,Republic of Ireland,Golf Course,Activity,Golf,Activity Operator,None,None,None,None
An Bhinn Bhu (Benwee Head),,,LocalBusiness,Not Available,-9.8188889,54.3366667,Belmullet,Mayo,Republic of Ireland,Activity,None,None,None,None,None,None,None
Eamonn Ceannt Park,https://www.dublincity.ie/residential/parks/dublin-city-parks/visit-park/eamonn-ceannt-park,35312225278,LocalBusiness,TouristAttraction,-6.2922037,53.3231477,Dublin City,Dublin,Republic of Ireland,Activity,Public Park,Nature and Wildlife,None,None,None,None,None
Tierney Cycles & Fishing,https://www.clarebikehire.com/,353656829433,LocalBusiness,SportsActivityLocation,-8.9822398,52.8447758,Ennis,Clare,Republic of Ireland,Activity,Cycling,Shopping,Bike Rental,None,None,None,None
HikingIreland.ie,http://hikingireland.ie/index.html,353866030482,LocalBusiness,SportsActivityLocation,-6.1712382,53.5224747,Lusk,Dublin,Republic of Ireland,Activity,Walking,Day Tour,Tour,None,None,None,None
Elmgreen Golf Centre,https://www.facebook.com/elmgreengolf,35318200797,LocalBusiness,SportsActivityLocation,-6.3492232,53.3869672,Castleknock,Dublin,Republic of Ireland,Activity,Golf,None,None,None,None,None,None
James Joyce Walking Tour,http://www.jamesjoyce.ie,35318788547,LocalBusiness,TravelAgency,-6.259988,53.354157,Dublin City,Dublin,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Dublin Mini Coaches & Chauffeur Drive,https://www.dublinminicoaches.com/,3531861780049,LocalBusiness,Not Available,-6.348238,53.330439,Dublin City,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Tullyboy Farm,http://www.tullyboyfarm.com,353876325293,LocalBusiness,SportsActivityLocation,-8.240407,53.939278,Boyle,Roscommon,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Attraction,Museums and Attraction
Curraghduff Farm,https://www.curraghduffalpacas.com/,353873968305,LocalBusiness,SportsActivityLocation,-9.4097531,53.4756443,Oughterard,Galway,Republic of Ireland,Activity,Agriculture,Nature and Wildlife,Learning,Walking,Visitor Farm,Attraction,Tour
Carrickmines Golf Club,https://carrickminesgolfclub.ie,35312955972,LocalBusiness,SportsActivityLocation,-6.1711034,53.247791,Carrickmines,Dublin,Republic of Ireland,Activity,Golf,None,None,None,None,None,None
Swords Open Golf Course,https://www.swordsgolfclub.ie/,35318432302,LocalBusiness,SportsActivityLocation,-6.2722592,53.4871351,Swords,Dublin,Republic of Ireland,Activity,Golf,None,None,None,None,None,None
Donabate Golf Club,https://donabategolfclub.com/,35318436346,LocalBusiness,SportsActivityLocation,-6.126744,53.479945,Donabate,Dublin,Republic of Ireland,Activity,Golf,None,None,None,None,None,None
The LAB Gallery,https://www.facebook.com/thelabgallerydublin,35312225455,LocalBusiness,TouristAttraction,-6.25321559174881,53.3515271473688,Dublin City,Dublin,Republic of Ireland,Activity,Art Gallery,Attraction,None,None,None,None,None
Scubadive West,http://www.scubadivewest.com,3539543922,LocalBusiness,TravelAgency,-9.8730401,53.6154059,Renvyle,Galway,Republic of Ireland,Activity,Activity Operator,None,None,None,None,None,None
Lough Boora Discovery Park - Fairy Trail,https://www.loughboora.com/things-to-do/fairy-avenue,353579340010,LocalBusiness,SportsActivityLocation,-7.726802,53.220112,Tullamore,Offaly,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Walking,Activity Operator,Cafe,Food and Drink,None,None
Dan & Donal McCrohan Boat Operators,https://www.facebook.com/pages/Skellig-Boat/252393701593721,353872906168,LocalBusiness,SportsActivityLocation,-10.36194,51.8854295,Valentia Island,Kerry,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour,None
Rathfran Abbey,,,LocalBusiness,TouristAttraction,-9.2443426,54.238044,Killala,Mayo,Republic of Ireland,Activity,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins
Castleconnell Fishery,http://www.fishinginireland.info/salmon/shannon/castleconnell.htm,353061345589,LocalBusiness,SportsActivityLocation,-8.615338,52.706373,Ardnacrusha,Clare,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,None,None,None,None
Donegal Garden Trail,http://www.donegalgardentrail.com/,353879895099,LocalBusiness,TouristAttraction,-8.1102391,54.6537983,Donegal Town,Donegal,Republic of Ireland,Activity,Gardening,Nature and Wildlife,Gardens,Attraction,Garden,None,None
From Fionn MacCumhail to Com Dhneol,http://www.celticnature.com,3530877903950,LocalBusiness,SportsActivityLocation,-10.3171166807007,52.141915241877,Dingle,Kerry,Republic of Ireland,Activity,Walking,Activity Operator,Tour,None,None,None,None
Adventure Gently,http://www.adventuregently.com,353851821547,LocalBusiness,SportsActivityLocation,-8.3012295257849,54.2304964391538,Dromahair,Leitrim,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Kayaking,Activity Operator,None,None,None,None
Basecamp Action Adventure Park,http://www.basecampadventurepark.ie,353879305050,LocalBusiness,TravelAgency,-9.14127042093378,52.551222716575,Shanagolden,Limerick,Republic of Ireland,Activity,Activity Operator,None,None,None,None,None,None
Clare Island Adventures,http://www.clareislandadventures.ie,353874108706,LocalBusiness,SportsActivityLocation,-9.9881419536732,53.7924554847732,Clare Island,Mayo,Republic of Ireland,Activity,Transport,Climbing,Activity Operator,Venue,Sports Venues,Coach,Road
Sliabh Liag Boat Tours,https://sliabhleagueboattrips.com/,353876284688,LocalBusiness,SportsActivityLocation,-8.631777,54.623525,Teelin,Donegal,Republic of Ireland,Activity,Cruising,Fishing,Angling,Activity Operator,Boat,Tour,None
Splash Sports,http://splashsports.ie,353872778236,LocalBusiness,SportsActivityLocation,-10.0259199,52.2801818,Castlegregory,Kerry,Republic of Ireland,Activity,Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing,None,None
Jaws Watersports,https://www.jawswatersports.ie,353861735109,LocalBusiness,SportsActivityLocation,-7.973306,55.182843,Dunfanaghy,Donegal,Republic of Ireland,Activity,Kayaking,Activity Operator,Surfing,None,None,None,None
Suesey Street Restaurant,https://www.sueseystreet.ie/,35316694600,LocalBusiness,FoodEstablishment,-6.2527972,53.3326583,Dublin City,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Midland Karting,http://actionsports.ie,353436671308,LocalBusiness,TravelAgency,-7.5933471,53.7191342,Edgeworthstown,Longford,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Activity Operator,None,None,None,None,None
Cunnigar Pitch & Putt Club,http://www.cunnigarpitchandputt.ie/,353879412570,LocalBusiness,SportsActivityLocation,-7.621926,52.084042,Dungarvan,Waterford,Republic of Ireland,Activity,Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator,None,None
Guided Killarney Walks,http://guidedkillarneytours.com,3530876329085,LocalBusiness,SportsActivityLocation,-9.51143003243328,52.0580742621121,Killarney,Kerry,Republic of Ireland,Activity,Walking,Activity Operator,Tour,None,None,None,None
Donegal Coastal Tours,http://donegaltours.com/,353872620670,LocalBusiness,TravelAgency,-8.1098823,54.6539997,Donegal Town,Donegal,Republic of Ireland,Activity,Transport,Activity Operator,Tour,Coach,Road,None,None
Mirtn  Conghaile Walks,https://www.facebook.com/people/Mairtin-O-Conghaile/100009898442353,3530876394320,LocalBusiness,SportsActivityLocation,-9.66859756391148,53.2902943822425,Lettermore,Galway,Republic of Ireland,Activity,Walking,Activity Operator,Tour,None,None,None,None
