name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Angler's Rest,https://www.facebook.com/theanglers/,353499526391,LodgingBusiness,LocalBusiness,-7.5838202,54.1165347,Ballyconnell,Cavan,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Viewmount House,http://viewmounthouse.com,3530433341919,LodgingBusiness,LocalBusiness,-7.770180430658,53.7214608478688,Longford Town,Longford,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Richmond Inn,http://www.facebook.com/richmondinn,3530433326126,LodgingBusiness,LocalBusiness,-7.904671,53.731424,Clondra,Longford,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Keepers Arms,http://www.facebook.com/thekeepersarms/,3530499523318,LodgingBusiness,LocalBusiness,-7.676686,54.12045,Bawnboy,Cavan,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Rosquil House,http://www.rosquilhouse.com,3530567721419,LodgingBusiness,LocalBusiness,-7.250928,52.662605,Kilkenny City,Kilkenny,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Ashleigh House,,35304781227,LodgingBusiness,LocalBusiness,-6.966247,54.247553,Monaghan Town,Monaghan,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Laneside Haven,https://www.lanesidehaven.ie/,353860543773,LodgingBusiness,LocalBusiness,-6.7868667,54.1270722,Castleblayney,Monaghan,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Lazy Days VW Campers,https://www.lazydays.ie/,353872885771,LodgingBusiness,LocalBusiness,-6.056149,52.926614,Brittas Bay,Wicklow,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Achill Cottages,https://www.facebook.com/achillcottages,35309845200,LodgingBusiness,LocalBusiness,-9.94584667803132,53.9316491601523,Achill Island - Acaill,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
12 Mulranny Holiday Village,,3530949023877,LodgingBusiness,LocalBusiness,-9.781678,53.907326,Mulranny,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Killarney House (Tralee),http://www.killarneyhousetralee.com,3530667196989,BedAndBreakfast,LocalBusiness,-9.737669,52.283042,Tralee,Kerry,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Ocean Breeze,http://www.oceanbreezedonegal.com,3530749723827,BedAndBreakfast,LocalBusiness,-8.119464,54.643835,Donegal Town,Donegal,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Summer Hill,http://www.summer-hill.com/,35302770417,BedAndBreakfast,LocalBusiness,-9.91964067400704,51.6465924063276,Castletownbere,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Beach Haven,http://www.beachhavenhouse.com,353051390208,BedAndBreakfast,LocalBusiness,-7.145,52.166,Tramore,Waterford,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Ballyliffin Townhouse Hotel,http://www.ballyliffintownhouse.ie,3530749378300,Hotel,LocalBusiness,-7.3949429923432,55.2775966137989,Ballyliffin,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Killarney Avenue Hotel,http://www.killarneyavenue.com,3530646632522,Hotel,LocalBusiness,-9.50626877488617,52.0575264280726,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Fitzgeralds Hotel,http://www.fitzgeraldshotel.com,3530719841336,Hotel,LocalBusiness,-8.2844945459633,54.4766292864128,Bundoran,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
"Oranmore Lodge Hotel, Conference and Leisure Centr",https://www.facebook.com/oranmorelodgehotel?ref=hl,353091794400,Hotel,LocalBusiness,-8.93088241410351,53.276025661692,Oranmore,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Hilton Dublin Airport,http://www.facebook.com/hiltondublinairport,353018661800,Hotel,LocalBusiness,-6.180028,53.403661,Dublin Airport,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Ballyglass Country House,http://www.ballyglasshouse.com,35306252104,Hotel,LocalBusiness,-8.165632,52.442009,Glen Of Aherlow,Tipperary,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Limerick City Hotel,https://www.limerickcityhotel.ie/,35361207000,Hotel,LocalBusiness,-8.6334112,52.6610648,Limerick City,Limerick,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Park House,http://www.parkhouse.ie,353061369902,BedAndBreakfast,LocalBusiness,-8.810057,52.706119,Bunratty,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Riverbank House Hotel,http://www.riverbankhousehotel.com,3530539123611,Hotel,LocalBusiness,-6.45500504414554,52.3446885443078,Wexford Town,Wexford,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Bedford Townhouse & Café,http://thebedford.ie,353061204400,LodgingBusiness,LocalBusiness,-8.62803645989368,52.6636912145146,Limerick City,Limerick,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Radisson Blu Hotel and Spa Cork,https://www.radcork.com/,353214297000,Hotel,LocalBusiness,-8.358155,51.905424,Little Island,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Trident Hotel,http://www.tridenthotel.com,3530214779300,Hotel,LocalBusiness,-8.51819672999,51.7007217001038,Kinsale,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Cleggan - Love Connemara Cottages,https://www.loveconnemaracottages.com/cleggan/,3539530620,LodgingBusiness,LocalBusiness,-10.020013,53.487636,Cleggan,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
32 The Hawthorns,https://wildatlanticwanderer.com/buncrana_area/,353868599995,LodgingBusiness,LocalBusiness,-7.4356859,55.1358461,Buncrana,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Ard Na Gaoithe,https://www.capeclearbandb.ie/,3532839160,BedAndBreakfast,LocalBusiness,-9.49453528390131,51.435863099173,Cape Clear Island,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Dungloe Apartments,https://www.dungloeapartments.com/,353877119912,LodgingBusiness,LocalBusiness,-8.3606672,54.949906,Dungloe,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Dunbeacon Camping & Glamping,https://dunbeaconcampsite.ie/,353876506059,Campground,LocalBusiness,-9.5707766,51.5966962,Durrus,Cork,Republic of Ireland,Accommodation,Camping,Welcome Standard,Glamping,None,None,None,None
The Spencer Hotel,https://www.thespencerhotel.com/,35314338800,Hotel,LocalBusiness,-6.2434006,53.3481104,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Newgrange Lodge,,353419882478,Hostel,LocalBusiness,-6.442749,53.694595,Newgrange,Meath,Republic of Ireland,Accommodation,Hostel,Follow the Shamrock,Standard,None,None,None,None
Point A Parnell Street,https://www.pointahotels.com/our-hotels/dublin/,35312210400,Hotel,LocalBusiness,-6.2628557,53.3516488,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Palm Lodge,http://www.palmlodgebandb.com/,35302524687,BedAndBreakfast,LocalBusiness,-8.278075,52.282905,Mitchelstown,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Base Dingle,http://basedingle.com/,3530669152284,BedAndBreakfast,LocalBusiness,-10.2709545,52.1392616,Dingle,Kerry,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Óstán Oileán Acla,http://www.achillislandhotel.com,35309845138,Hotel,LocalBusiness,-9.92021,53.93304,Achill Island - Acaill,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Old Post Office Slane,https://www.oldpostoffice.ie,353419884444,BedAndBreakfast,LocalBusiness,-6.5436541,53.709178,Slane,Meath,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Armada Hotel,http://www.armadahotel.com,3530657079000,Hotel,LocalBusiness,-9.4364188,52.8448691,Spanish Point,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Old Quarter Townhouse,https://theoldquarter.ie/,35361315320,Hotel,LocalBusiness,-8.624274,52.6644013,Limerick City,Limerick,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Eyre Square Hotel,http://www.eyresquarehotel.com,353091569633,Hotel,LocalBusiness,-9.04734717790984,53.2743157019254,Galway City,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Caravogue House,https://www.caravoguehouse.ie,3530469490499,BedAndBreakfast,LocalBusiness,-6.7816362,53.558628,Trim,Meath,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Innisfree,,35361369773,BedAndBreakfast,LocalBusiness,-8.8084,52.710139,Bunratty,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Anchor Bay Cottages, ,353238846315,LodgingBusiness,LocalBusiness,-8.71568,51.635105,Courtmacsherry,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Perrymount Country Home,http://www.perrymountcountryhome.com,35340237418,BedAndBreakfast,LocalBusiness,-6.239306,52.736785,Gorey,Wexford,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Hideaway at Foxhollow,https://hideawayatfoxhollow.com/,353878518553,LodgingBusiness,LocalBusiness,-6.9007697,53.6744995,,Meath,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Achill Stone Cottage,https://achill-stone-cottage-no2-slievemore-holiday.business.site/,35312803040,LodgingBusiness,LocalBusiness,-10.036232,54.000684,Achill Island - Acaill,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Sligo Sea Barn,https://sligoseabarn.ie/,353719163744,LodgingBusiness,LocalBusiness,-8.636411,54.3373802,Ballinfull,Sligo,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Sunville,https://www.sunvillebb.ie/,3530214646271,BedAndBreakfast,LocalBusiness,-8.06051981349185,51.8376778081338,Ballycotton,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Árasáin Cholmcille,,353861261103,LodgingBusiness,LocalBusiness,-8.23175337041016,55.2663814990266,Tory Island - Toraigh,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Killaloe Hotel,https://killaloehotel.ie/,353868269261,Hotel,LocalBusiness,-8.4538173,52.8117542,Killaloe,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Abbey Hotel (Donegal),http://www.abbeyhoteldonegal.com,3530749721014,Hotel,LocalBusiness,-8.11081552818962,54.6537342588331,Donegal Town,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Annabella Lodge,http://www.annabellalodge.com,3532243991,BedAndBreakfast,LocalBusiness,-8.65609975826646,52.1380667005273,Mallow,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
"Mount Errigal Hotel, Conference and Leisure Centre",http://www.mounterrigal.com,353749122700,Hotel,LocalBusiness,-7.71392856564137,54.9504880106702,Letterkenny,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Park Hotel and Leisure Centre,https://www.parkhoteldungarvan.com/,3535842899,Hotel,LocalBusiness,-7.62316894535161,52.0945941196026,Dungarvan,Waterford,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Courtyard Mallow,https://thecourtyardmallow.com/,353868310171,LodgingBusiness,LocalBusiness,-8.7013325,52.135347,Mallow,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Rohans Farm,https://www.rohansfarm.ie/,353214636233,LodgingBusiness,LocalBusiness,-8.1655566,51.8906242,Midleton,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Noan Country House B&B,https://noan-estate-cashel-tipperary.booked.net/,353872929747,BedAndBreakfast,LocalBusiness,-7.7554205,52.5604163,Thurles,Tipperary,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Oakville Lodge,https://www.bandbireland.com/accommodation/28248/oakville-house-b-b,353858119289,BedAndBreakfast,LocalBusiness,-6.1071213,53.1935553,Bray,Wicklow,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Coolanowle Self Catering Accommodation,http://www.coolanowle.com/,353872738061,LodgingBusiness,LocalBusiness,-7.023589,52.910491,Stradbally,Laois,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Carrigaline Court Hotel and Leisure Centre,http://www.carrigcourt.com,353214852100,Hotel,LocalBusiness,-8.391934,51.816256,,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Ardmore Cottage,https://www.airbnb.ie/rooms/51328458?guests=1&adults=1&s=67&unique_share_id=55108d4c-a74f-41c6-a526-fa4a1f074169,353872867122,LodgingBusiness,LocalBusiness,-7.2687827,55.0712492,Muff,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Belleek Castle,https://belleekcastle.com/,3539622400,Hotel,LocalBusiness,-9.145038,54.133274,Ballina,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Great Hostels,https://www.facebook.com/profile.php?id=100092553093551,353879540028,Hostel,LocalBusiness,-8.1918218,53.3292214,Ballinasloe,Galway,Republic of Ireland,Accommodation,Hostel,Welcome Standard,Ireland's Hidden Hearthlands,None,None,None,None
Gallows View,https://www.bandbireland.com/accommodation/25753/gallow-s-view,35361369125,BedAndBreakfast,LocalBusiness,-8.810918,52.716073,Bunratty,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Maynooth Campus,https://maynoothcampus.com,35317086400,BedAndBreakfast,LocalBusiness,-6.5955207,53.3797607,Maynooth,Kildare,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Dzogchen Beara Retreat Centre,http://www.dzogchenbeara.org,35302773032,LodgingBusiness,LocalBusiness,-9.979378,51.615378,Allihies,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
The Gateway Lodge,http://www.thegatewaydonegal.com,3530749740405,BedAndBreakfast,LocalBusiness,-8.11500329934518,54.6562613128713,Donegal Town,Donegal,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Riu Plaza The Gresham Hotel,http://www.riu.com/en/hotel/ireland/dublin/hotel-riu-plaza-the-gresham-dublin,353018746881,Hotel,LocalBusiness,-6.260295,53.35166,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Killashee Hotel,https://www.killasheehotel.com/,35345879277,Hotel,LocalBusiness,-6.6746943,53.1912483,Naas,Kildare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
"Belleek Park, Caravan and Camping",http://www.facebook.com/belleekpark,35309671533,Campground,LocalBusiness,-9.156827,54.133439,Ballina,Mayo,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Goats Path Farm & Pods,https://www.goatspathpods.ie,353868570186,Campground,LocalBusiness,-9.6024699,51.6338262,Bantry,Cork,Republic of Ireland,Accommodation,Camping,Welcome Standard,Glamping,None,None,None,None
Silken Thomas Accommodation,https://www.silkenthomas.com,35345522232,BedAndBreakfast,LocalBusiness,-6.90842624458367,53.1568608139932,Kildare Town,Kildare,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Camden Court Hotel,https://www.camdencourthotel.com/,353014759666,Hotel,LocalBusiness,-6.264507,53.333103,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Stella Maris Shore House,http://www.stellamarisireland.com,35309643322,Hotel,LocalBusiness,-9.392421,54.299556,Ballycastle,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Travelodge Plus Dublin City Centre,https://www.travelodge.ie/rooms/travelodge-dublin-city-centre/,35315259500,Hotel,LocalBusiness,-6.251833,53.3459979,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
McCarthy's Guesthouse,http://www.mccarthyslodge.com,3539829142,LodgingBusiness,LocalBusiness,-9.52603,53.79875,Westport,Mayo,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
